#fields: DAQ.lowering,DAQ.type,EIC.time,EIC.lat,EIC.lon,EIC.x,EIC.y,DAQ.g,DAQ.p,DAQ.r,DAQ.a,EIC.depth,DAQ.da,MAG.src,MAG.x,MAG.y,MAG.z,MAG.m,CTD.src,CTD.tp,CTD.c,CTD.dp,CTD.s,CTD.svel,CTD.p,DAQ.cruiseid,DAQ.etype,DAQ.evt
J2-966,ASNAP,2017/07/18 14:22:04,45.86320782,-130.00379325,15267.586080,12582.562968,357.60,-9.7,3.6,0.75,1716.35,1717.1,HMR2300,-28000.0,626.7,43186.7,51473.1,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:22:28,45.86320274,-130.00379536,15267.422103,12581.998637,357.57,-9.8,3.6,0.75,1716.35,1717.1,HMR2300,-28073.3,653.3,43113.3,51451.9,,,,,,,,RR1712,DLG,TXT: Looking around now during the measurement. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:22:34,45.86320158,-130.00379590,15267.379807,12581.869899,357.56,-9.9,3.6,0.75,1716.35,1717.1,HMR2300,-28120.0,640.0,43093.3,51460.5,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:23:04,45.86319653,-130.00379862,15267.168474,12581.308040,357.55,-9.8,3.6,0.75,1716.35,1717.1,HMR2300,-28073.3,693.3,43106.7,51446.8,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:23:12,45.86319539,-130.00379932,15267.113775,12581.182144,357.54,-9.8,3.6,0.75,1716.35,1717.1,HMR2300,-28126.7,720.0,42973.3,51364.7,,,,,,,,RR1712,DLG,TXT: Hydroid on the flag. Looks like eggs beneath it. USR:eventlogger
J2-966,EVT,2017/07/18 14:23:30,45.86319319,-130.00380083,15266.996530,12580.937022,357.53,-9.9,3.6,0.75,1716.35,1717.1,HMR2300,-28153.3,726.7,42973.3,51379.4,,,,,,,,RR1712,DLG,TXT: More hydroids on the flag line. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:23:34,45.86319276,-130.00380114,15266.972022,12580.890033,357.53,-9.8,3.6,0.75,1716.35,1717.1,HMR2300,-28153.3,680.0,42993.3,51395.5,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:24:04,45.86319036,-130.00380320,15266.811824,12580.623223,357.52,-9.8,3.6,0.75,1716.36,1717.11,HMR2300,-28126.7,700.0,43000.0,51386.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:24:34,45.86318926,-130.00380459,15266.703597,12580.501070,357.50,-9.8,3.6,0.75,1716.36,1717.11,HMR2300,-28026.7,673.3,43173.3,51477.0,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:24:57,45.86318926,-130.00380507,15266.666237,12580.500588,357.49,-9.9,3.6,0.75,1716.36,1717.11,HMR2300,-28166.7,673.3,43080.0,51475.2,,,,,,,,RR1712,DLG,TXT: Zooming in on the crinoid on the seafloor. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:25:04,45.86318939,-130.00380511,15266.663519,12580.515257,357.47,-10.0,3.6,0.75,1716.36,1717.11,HMR2300,-28200.0,640.0,43066.7,51481.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:25:34,45.86319060,-130.00380461,15266.702294,12580.649549,357.46,-9.8,3.6,0.75,1716.36,1717.11,HMR2300,-28073.3,680.0,43093.3,51435.5,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:26:04,45.86319270,-130.00380300,15266.827456,12580.882603,357.45,-9.8,3.6,0.75,1716.36,1717.11,HMR2300,-28153.3,640.0,43046.7,51439.6,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:26:07,45.86319295,-130.00380277,15266.845013,12580.910716,357.43,-9.9,3.6,0.75,1716.36,1717.11,HMR2300,-28126.7,686.7,43086.7,51459.1,,,,,,,,RR1712,DLG,TXT: Lots of crinoids on the seafloor. Possibly limpets - maybe snails. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:26:34,45.86319551,-130.00380022,15267.043867,12581.194916,357.43,-10.0,3.6,0.75,1716.36,1717.11,HMR2300,-28233.3,633.3,42973.3,51422.1,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:27:00,45.86319831,-130.00379692,15267.300498,12581.506793,357.40,-10.0,3.6,0.75,1716.36,1717.11,HMR2300,-28173.3,646.7,43073.3,51473.0,,,,,,,,RR1712,DLG,TXT: What's that gelatinous creature? USR:eventlogger
J2-966,ASNAP,2017/07/18 14:27:04,45.86319877,-130.00379634,15267.345732,12581.557490,357.41,-10.0,3.6,0.75,1716.36,1717.11,HMR2300,-28166.7,700.0,42993.3,51403.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:27:34,45.86320228,-130.00379143,15267.727720,12581.948214,357.39,-9.9,3.6,0.75,1716.36,1717.11,HMR2300,-28193.3,646.7,43033.3,51450.5,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:27:47,45.86320380,-130.00378906,15267.912017,12582.116705,357.38,-10.0,3.6,0.75,1716.36,1717.11,HMR2300,-28200.0,640.0,43033.3,51454.0,,,,,,,,RR1712,DLG,TXT: Some sort of pink worm? USR:eventlogger
J2-966,ASNAP,2017/07/18 14:28:04,45.86320576,-130.00378574,15268.170124,12582.334113,357.39,-10.0,3.6,0.75,1716.36,1717.11,HMR2300,-28220.0,673.3,43000.0,51437.6,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:28:34,45.86320900,-130.00377943,15268.661696,12582.694453,357.37,-9.9,3.6,0.75,1716.36,1717.11,HMR2300,-28180.0,626.7,43066.7,51470.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:29:04,45.86321177,-130.00377279,15269.178516,12583.001894,357.35,-9.9,3.6,0.75,1716.37,1717.12,HMR2300,-28206.7,640.0,43033.3,51457.7,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:29:34,45.86321394,-130.00376593,15269.712219,12583.243319,357.35,-9.9,3.6,0.75,1716.38,1717.13,HMR2300,-28153.3,733.3,42980.0,51385.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:30:04,45.86321538,-130.00375909,15270.244230,12583.403782,357.33,-10.0,3.6,0.75,1716.36,1717.11,HMR2300,-28220.0,653.3,43053.3,51481.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:30:34,45.86321605,-130.00375230,15270.772765,12583.478496,357.33,-10.0,3.6,0.75,1716.37,1717.12,HMR2300,-28246.7,646.7,43033.3,51479.7,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:31:04,45.86321591,-130.00374573,15271.283674,12583.462489,357.33,-9.9,3.6,0.75,1716.37,1717.12,HMR2300,-28100.0,673.3,43106.7,51461.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:31:34,45.86321494,-130.00373940,15271.776362,12583.354912,357.32,-10.0,3.6,0.75,1716.38,1717.13,HMR2300,-28206.7,673.3,43053.3,51474.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:32:04,45.86321318,-130.00373345,15272.238998,12583.159450,357.33,-10.0,3.6,0.75,1716.38,1717.13,HMR2300,-28326.7,700.0,42866.7,51385.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:32:34,45.86321068,-130.00372789,15272.672134,12582.881506,357.33,-10.0,3.6,0.75,1716.38,1717.13,HMR2300,-28193.3,653.3,43053.3,51467.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:33:04,45.86320758,-130.00372281,15273.067101,12582.536988,357.32,-10.0,3.6,0.75,1716.38,1717.13,HMR2300,-28180.0,680.0,43073.3,51477.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:33:34,45.86320401,-130.00371821,15273.425282,12582.140484,357.32,-9.9,3.6,0.75,1716.38,1717.13,HMR2300,-28173.3,706.7,43040.0,51445.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:34:04,45.86320021,-130.00371419,15273.738407,12581.717896,357.31,-10.1,3.6,0.75,1716.38,1717.13,HMR2300,-28280.0,686.7,42960.0,51437.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:34:34,45.86319634,-130.00371078,15274.003528,12581.287049,357.31,-9.9,3.6,0.75,1716.38,1717.13,HMR2300,-28260.0,653.3,42960.0,51425.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:35:04,45.86319258,-130.00370812,15274.210353,12580.869524,357.30,-10.0,3.6,0.75,1716.38,1717.13,HMR2300,-28146.7,733.3,43026.7,51420.5,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:35:10,45.86319184,-130.00370768,15274.244530,12580.787740,357.30,-10.0,3.6,0.75,1716.38,1717.13,HMR2300,-28173.3,726.7,43053.3,51457.3,,,,,,,,RR1712,DLG,TXT: The MBPR looks like it was folled over. It's slightly off the base and rolled over. Crinoids wrapped around parts of it. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:35:34,45.86318971,-130.00370654,15274.333250,12580.551111,357.30,-9.9,3.6,0.75,1716.38,1717.13,HMR2300,-28100.0,706.7,43086.7,51444.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:36:04,45.86318744,-130.00370574,15274.395603,12580.298536,357.28,-10.0,3.6,0.75,1716.38,1717.13,HMR2300,-28266.7,660.0,42953.3,51424.0,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:36:34,45.86318457,-130.00370538,15274.423838,12579.979439,357.28,-10.0,3.6,0.75,1716.38,1717.13,HMR2300,-28200.0,686.7,43000.0,51426.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:37:04,45.86318218,-130.00370605,15274.371829,12579.713162,357.29,-9.9,3.6,0.75,1716.39,1717.14,HMR2300,-28193.3,680.0,43066.7,51478.8,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:37:26,45.86318069,-130.00370720,15274.282144,12579.547868,357.27,-10.1,3.6,0.75,1716.39,1717.14,HMR2300,-28293.3,680.0,42973.3,51455.6,,,,,,,,RR1712,DLG,TXT: This will finish up 1 loop of 3 that we will complete on this pressure dive. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:37:34,45.86318019,-130.00370776,15274.238518,12579.492833,357.28,-10.0,3.6,0.75,1716.39,1717.14,HMR2300,-28173.3,773.3,42953.3,51374.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:38:04,45.86317849,-130.00371054,15274.022319,12579.303833,357.26,-9.9,3.6,0.75,1716.39,1717.14,HMR2300,-28133.3,740.0,43020.0,51407.7,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:38:14,45.86317796,-130.00371170,15273.931954,12579.244523,357.26,-10.0,3.6,0.75,1716.39,1717.14,HMR2300,-28240.0,653.3,43020.0,51465.0,,,,,,,,RR1712,DLG,PRESSURE: End AX-105 pressure reading completed. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:38:34,45.86317689,-130.00371438,15273.722964,12579.125392,357.30,-9.3,3.7,0.75,1716.40,1717.15,HMR2300,-27586.7,740.0,43400.0,51430.8,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:38:44,45.86317633,-130.00371590,15273.604812,12579.063842,357.28,-9.2,3.7,0.75,1716.42,1717.17,HMR2300,-27566.7,786.7,43373.3,51398.3,,,,,,,,RR1712,DLG,TXT: Retrieving the pressure sensor and placing it in the cradle on Jason. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:39:04,45.86317516,-130.00371925,15273.344597,12578.933181,357.18,-9.4,3.4,0.75,1716.41,1717.16,HMR2300,-27586.7,1113.3,43393.3,51431.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:39:34,45.86317307,-130.00372504,15272.893916,12578.701631,353.41,-16.2,1.9,1.30,1716.24,1717.54,HMR2300,-30886.7,-213.3,41466.7,51706.1,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:39:45,45.86317218,-130.00372737,15272.712100,12578.601859,353.22,-14.1,1.8,2.64,1714.67,1717.31,HMR2300,-30713.3,286.7,40980.0,51212.8,,,,,,,,RR1712,DLG,TXT: Jason is leaving the seafloor. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:40:04,45.86317044,-130.00373159,15272.384054,12578.408589,353.99,-13.1,2.1,2.30,1714.96,1717.26,HMR2300,-29946.7,380.0,42193.3,51741.9,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:40:13,45.86316952,-130.00373366,15272.222728,12578.306255,353.53,-14.0,2.3,3.63,1713.63,1717.26,HMR2300,-30586.7,-206.7,41293.3,51388.0,,,,,,,,RR1712,DLG,TXT: Will be heading north now toward the Bag City benchmark. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:40:34,45.86316708,-130.00373869,15271.832003,12578.035534,354.35,-13.6,2.3,7.50,1709.74,1717.24,HMR2300,-30786.7,-126.7,41100.0,51352.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:41:04,45.86316290,-130.00374602,15271.261002,12577.571193,4.50,-13.3,1.5,8.43,1708.61,1717.04,HMR2300,-31000.0,5226.7,39680.0,50624.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:41:34,45.86315783,-130.00375331,15270.694199,12577.007303,11.57,-13.0,2.2,8.78,1708.34,1717.12,HMR2300,-30846.7,5960.0,39873.3,50763.4,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:41:53,45.86315414,-130.00375775,15270.348227,12576.597398,11.84,-13.1,1.3,8.84,1708.24,1717.08,HMR2300,-31120.0,6773.3,39453.3,50704.0,,,,,,,,RR1712,DLG,TXT: Coming up to 300m above the seafloor. Will be traveling over 6 km to Bag City benchmark. USR:eventlogger
J2-966,ASNAP,2017/07/18 14:42:04,45.86315187,-130.00376020,15270.157791,12576.344655,11.67,-13.4,1.7,10.24,1707.00,1717.24,HMR2300,-31020.0,5893.3,39693.3,50720.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 14:42:34,45.86314507,-130.00376639,15269.676025,12575.589234,11.69,-14.0,1.2,21.39,1696.40,1717.79,HMR2300,-31393.3,6993.3,38760.0,50366.5,,,,,,,,RR1712,,
J2-966,EVT,2017/07/18 14:43:20,45.86313351,-130.00377382,15269.098295,12574.304100,11.96,-13.4,1.6,41.93,1675.25,1717.18,HMR2300,-29826.7,7226.7,38440.0,49188.3,,,,,,,,RR1712,DLG,TXT: Waiting for the ship to change heading - then will start ascent off the seafloor(300m above it) and head north. USR:eventlogger
J2-966,EVT,2017/07/18 14:43:57,45.86312389,-130.00377756,15268.806903,12573.234926,11.35,-12.6,1.7,49.97,1666.72,1716.69,HMR2300,-30906.7,6533.3,39366.7,50474.2,,,,,,,,RR1712,DLG,TXT: Correction: The transit is over 5 km. USR:eventlogger
J2-966,EVT,2017/07/18 14:45:02,45.86310937,-130.00377971,15268.639616,12571.621415,11.40,-12.9,1.9,49.93,1666.91,1716.84,HMR2300,-30813.3,5500.0,39566.7,50450.3,,,,,,,,RR1712,DLG,TXT: Seafloor out of site. USR:eventlogger
J2-966,EVT,2017/07/18 17:52:49,45.89012118,-129.99870152,15663.792595,15573.868178,14.38,-11.5,3.2,34.80,1587.04,1621.84,HMR2300,-32053.3,1926.7,39940.0,51247.8,,,,,,,,RR1712,DLG,TXT: h264 recordings turned off during transit due to apparent overheating. USR:eventlogger
J2-966,EVT,2017/07/18 18:28:06,45.89573153,-129.99678771,15812.713591,16197.434730,11.88,-12.6,3.4,39.83,1547.00,1586.83,HMR2300,-29973.3,3320.0,39466.7,49669.3,,,,,,,,RR1712,DLG,NAV: Doppler Reset USR:eventlogger
J2-966,ASNAP,2017/07/18 18:53:04,45.89946811,-129.99549661,15913.179131,16612.738616,14.71,-11.9,3.2,28.93,1536.89,1565.82,HMR2300,-29820.0,4533.3,40046.7,50135.0,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:53:34,45.89954778,-129.99547252,15915.053320,16621.593962,14.24,-11.8,3.2,28.57,1536.90,1565.47,HMR2300,-29720.0,4706.7,39800.0,49894.6,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:54:04,45.89962727,-129.99544804,15916.958046,16630.428823,14.20,-12.0,3.3,28.09,1536.86,1564.95,HMR2300,-29500.0,4693.3,39993.3,49917.4,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:54:34,45.89970555,-129.99542331,15918.882499,16639.129567,14.26,-11.9,3.3,28.09,1536.92,1565.01,HMR2300,-29526.7,4646.7,39873.3,49832.7,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:55:04,45.89978349,-129.99539791,15920.859338,16647.792219,14.34,-11.9,3.3,27.65,1536.89,1564.54,HMR2300,-29506.7,4800.0,39800.0,49776.7,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:55:34,45.89986016,-129.99537204,15922.872029,16656.314136,14.31,-11.9,3.2,27.32,1536.93,1564.25,HMR2300,-29520.0,4706.7,39813.3,49786.4,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:56:04,45.89993650,-129.99534537,15924.947559,16664.798253,14.11,-11.9,3.1,27.17,1536.93,1564.1,HMR2300,-29380.0,4860.0,39726.7,49648.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:56:34,45.90001179,-129.99531817,15927.064320,16673.166954,15.16,-11.9,3.2,26.64,1536.89,1563.53,HMR2300,-29473.3,5106.7,39506.7,49553.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:57:04,45.90008695,-129.99529019,15929.240840,16681.520224,14.32,-11.8,3.2,26.60,1536.87,1563.47,HMR2300,-29286.7,4693.3,39886.7,49706.0,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:57:34,45.90016126,-129.99526187,15931.444872,16689.779490,14.83,-12.0,3.2,26.18,1536.89,1563.07,HMR2300,-29286.7,5126.7,39560.0,49487.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:58:04,45.90023579,-129.99523298,15933.692925,16698.062969,14.08,-12.0,3.1,26.05,1536.88,1562.93,HMR2300,-29293.3,4780.0,39606.7,49493.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:58:34,45.90030970,-129.99520407,15935.942501,16706.277977,14.32,-12.1,3.2,25.32,1536.89,1562.21,HMR2300,-29506.7,4993.3,39126.7,49259.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:59:04,45.90038419,-129.99517490,15938.212499,16714.556913,14.16,-12.0,3.2,26.04,1536.92,1562.96,HMR2300,-29246.7,4880.0,39333.3,49257.4,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 18:59:34,45.90045840,-129.99514600,15940.461380,16722.805090,14.26,-12.0,3.2,27.82,1536.86,1564.68,HMR2300,-29300.0,5073.3,39086.7,49112.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:00:04,45.90053346,-129.99511710,15942.710129,16731.148034,14.67,-12.0,3.2,26.83,1536.96,1563.79,HMR2300,-29346.7,5133.3,39040.0,49109.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:00:34,45.90060844,-129.99508869,15944.920713,16739.481751,14.76,-11.9,3.1,25.28,1536.86,1562.14,HMR2300,-29326.7,4966.7,39286.7,49276.4,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:01:04,45.90068446,-129.99506044,15947.118704,16747.930598,14.23,-11.9,3.1,24.63,1536.94,1561.57,HMR2300,-29420.0,5000.0,39133.3,49213.4,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:01:34,45.90076048,-129.99503278,15949.270882,16756.380979,14.34,-12.0,3.0,24.05,1536.89,1560.94,HMR2300,-29526.7,4973.3,39100.0,49248.0,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:02:04,45.90083752,-129.99500537,15951.404169,16764.942897,14.23,-12.0,3.3,23.75,1536.92,1560.67,HMR2300,-29440.0,4873.3,39093.3,49180.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:02:34,45.90091432,-129.99497862,15953.485519,16773.478911,14.28,-12.0,3.1,23.72,1536.89,1560.61,HMR2300,-29253.3,5040.0,39113.3,49102.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:03:04,45.90099205,-129.99495212,15955.548022,16782.118600,13.36,-12.1,3.1,23.57,1536.90,1560.47,HMR2300,-29513.3,4800.0,38833.3,49011.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:03:34,45.90106946,-129.99492626,15957.560271,16790.722514,14.89,-12.0,3.3,23.85,1536.96,1560.81,HMR2300,-29486.7,5173.3,38740.0,48959.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:04:04,45.90114761,-129.99490067,15959.550881,16799.407908,14.18,-11.9,3.1,24.30,1536.85,1561.15,HMR2300,-29680.0,5026.7,38713.3,49039.7,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:04:34,45.90122523,-129.99487577,15961.489091,16808.035559,13.70,-11.9,3.0,23.44,1536.85,1560.29,HMR2300,-29533.3,4886.7,38953.3,49127.0,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:05:04,45.90130345,-129.99485115,15963.404235,16816.729352,14.14,-11.9,3.2,22.88,1536.92,1559.8,HMR2300,-29486.7,5173.3,38926.7,49107.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:05:34,45.90138120,-129.99482713,15965.273631,16825.371146,14.02,-11.8,3.2,22.57,1536.88,1559.45,HMR2300,-29660.0,5140.0,38946.7,49223.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:06:04,45.90145010,-129.99480615,15966.906119,16833.028542,14.28,-12.0,3.1,22.18,1536.89,1559.07,HMR2300,-29920.0,5240.0,38826.7,49296.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:06:34,45.90152815,-129.99478264,15968.735715,16841.703137,14.28,-12.1,3.1,21.54,1536.88,1558.42,HMR2300,-29646.7,5480.0,39066.7,49347.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:07:04,45.90160596,-129.99475932,15970.550206,16850.351659,14.34,-12.0,3.2,20.54,1536.86,1557.4,HMR2300,-29546.7,5493.3,39146.7,49352.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:07:34,45.90167365,-129.99473899,15972.132011,16857.874977,14.40,-12.1,3.2,19.90,1536.91,1556.81,HMR2300,-29653.3,5213.3,39046.7,49306.6,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:08:04,45.90173345,-129.99472084,15973.544295,16864.522324,14.40,-12.2,3.1,20.07,1536.87,1556.94,HMR2300,-29580.0,5400.0,38853.3,49129.6,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:08:34,45.90181055,-129.99469704,15975.396411,16873.090699,14.19,-12.2,3.2,19.39,1536.90,1556.29,HMR2300,-29473.3,5046.7,39080.0,49207.6,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:09:04,45.90188560,-129.99467322,15977.250316,16881.432304,14.00,-12.1,3.1,19.35,1536.90,1556.25,HMR2300,-29473.3,4940.0,38920.0,49069.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:09:34,45.90196048,-129.99464865,15979.162109,16889.755751,14.23,-12.2,3.2,19.09,1536.90,1555.99,HMR2300,-29653.3,5066.7,38466.7,48833.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:10:04,45.90203429,-129.99462359,15981.112048,16897.958931,14.00,-12.0,3.2,19.48,1536.89,1556.37,HMR2300,-29413.3,5146.7,38640.0,48833.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:10:34,45.90210776,-129.99459783,15983.116232,16906.124641,13.57,-12.2,3.1,21.40,1536.89,1558.29,HMR2300,-29600.0,4906.7,38686.7,48958.1,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:11:04,45.90218033,-129.99457169,15985.150480,16914.190283,13.34,-12.0,3.1,21.18,1536.91,1558.09,HMR2300,-29726.7,5086.7,38466.7,48879.8,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:11:34,45.90225292,-129.99454495,15987.230912,16922.258485,14.55,-12.1,3.1,18.69,1536.92,1555.61,HMR2300,-29720.0,5513.3,38466.7,48922.0,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:12:04,45.90232498,-129.99451794,15989.333149,16930.267857,13.46,-11.9,3.1,18.38,1536.93,1555.31,HMR2300,-29746.7,5280.0,38553.3,48980.6,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:12:34,45.90239736,-129.99449040,15991.475775,16938.312980,14.42,-11.9,3.2,18.23,1536.91,1555.14,HMR2300,-29786.7,5526.7,38500.0,48990.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:13:04,45.90246947,-129.99446264,15993.636292,16946.327342,13.86,-12.3,3.1,18.27,1536.88,1555.15,HMR2300,-29826.7,5560.0,38420.0,48955.5,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:13:34,45.90254218,-129.99443436,15995.836355,16954.408666,13.53,-12.2,3.0,18.36,1536.92,1555.28,HMR2300,-29960.0,5500.0,38200.0,48857.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:14:04,45.90261472,-129.99440596,15998.046275,16962.471383,13.67,-12.2,3.3,18.66,1536.91,1555.57,HMR2300,-29953.3,5273.3,38413.3,48995.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:14:34,45.90268801,-129.99437719,16000.285362,16970.617599,14.12,-12.2,3.2,17.35,1536.91,1554.26,HMR2300,-30033.3,5613.3,38333.3,49019.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:15:04,45.90276129,-129.99434847,16002.519713,16978.761988,13.05,-12.1,3.0,16.31,1536.96,1553.27,HMR2300,-30013.3,5413.3,38333.3,48985.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:15:34,45.90283535,-129.99431965,16004.762624,16986.993391,14.06,-12.3,3.2,17.05,1536.93,1553.98,HMR2300,-30013.3,5600.0,38333.3,49006.2,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:16:04,45.90290948,-129.99429112,16006.982364,16995.232540,14.16,-12.1,3.2,16.55,1536.93,1553.48,HMR2300,-30013.3,5666.7,38380.0,49050.3,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:16:34,45.90298439,-129.99426273,16009.191627,17003.558022,13.85,-12.2,3.2,15.38,1536.89,1552.27,HMR2300,-30233.3,5586.7,38233.3,49061.7,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:17:04,45.90305908,-129.99423492,16011.355860,17011.860250,13.53,-12.2,3.1,14.60,1536.91,1551.51,HMR2300,-30013.3,5593.3,38733.3,49318.9,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:17:34,45.90313446,-129.99420738,16013.498751,17020.238468,14.45,-12.2,3.1,13.53,1536.89,1550.42,HMR2300,-30000.0,6040.0,38740.0,49368.7,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:18:04,45.90320953,-129.99418046,16015.593508,17028.581522,13.30,-12.1,3.1,12.28,1536.93,1549.21,HMR2300,-30013.3,5500.0,39100.0,49597.0,,,,,,,,RR1712,,
J2-966,ASNAP,2017/07/18 19:18:34,45.90328460,-129.99415398,16017.654376,17036.925849,13.14,-12.2,3.1,11.74,1536.93,1548.67,HMR2300,-29780.0,5533.3,39253.3,49581.1,,,,,,,,RR1712,,
