#fields: DAQ.lowering,DAQ.type,EIC.time,EIC.lat,EIC.lon,EIC.x,EIC.y,DAQ.g,DAQ.p,DAQ.r,DAQ.a,EIC.depth,DAQ.da,MAG.src,MAG.x,MAG.y,MAG.z,MAG.m,CTD.src,CTD.tp,CTD.c,CTD.dp,CTD.s,CTD.svel,CTD.p,DAQ.cruiseid,DAQ.etype,DAQ.evt
J2-729,EVT,2013/09/09 11:54:48,45.93319664,-130.01368629,877.74,1837.29,321.03,-10.9,-0.0,1.95,1540.90,1542.85,HMR2300,-14540.0,-13633.3,42560.0,46996.1,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_115448_773.tif
J2-729,ASNAP,2013/09/09 11:55:04,45.93320181,-130.01368502,877.84,1837.87,317.15,-10.5,-0.0,1.60,1541.37,1542.97,HMR2300,-13420.0,-14046.7,42726.7,46935.8,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 11:55:04,45.93320181,-130.01368502,877.84,1837.87,317.15,-10.5,-0.0,1.60,1541.37,1542.97,HMR2300,-13453.3,-14033.3,42713.3,46929.3,,,,,,,,TN300,DLG,TXT: Looks like 3 main sulfide structures. Grabbing highlight video and HD frame grabs.
J2-729,EVT,2013/09/09 11:55:06,45.93320213,-130.01368554,877.80,1837.90,317.32,-11.3,-0.5,1.53,1541.44,1542.97,HMR2300,-14040.0,-13660.0,42526.7,46821.3,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_115506_891.tif
J2-729,EVT,2013/09/09 11:55:14,45.93320472,-130.01368967,877.48,1838.19,316.66,-10.7,-0.1,1.50,1541.55,1543.05,HMR2300,-13586.7,-13786.7,42533.3,46730.7,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_115514_667.tif
J2-729,EVT,2013/09/09 11:55:41,45.93320606,-130.01369406,877.14,1838.34,317.32,-13.2,-0.1,1.45,1541.54,1542.99,HMR2300,-15306.7,-14206.7,41740.0,46672.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_115541_526.tif
J2-729,EVT,2013/09/09 11:55:46,45.93320640,-130.01369389,877.15,1838.38,317.28,-13.2,-0.1,1.45,1541.57,1543.02,HMR2300,-15066.7,-14213.3,41980.0,46811.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_115546_764.tif
J2-729,ASNAP,2013/09/09 11:56:04,45.93320735,-130.01369180,877.31,1838.48,317.73,-13.8,-2.0,1.41,1541.52,1542.93,HMR2300,-15426.7,-12660.0,42166.7,46650.7,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 11:56:40,45.93320829,-130.01368430,877.89,1838.58,317.37,-13.5,-2.6,1.46,1541.48,1542.94,HMR2300,-15373.3,-12180.0,42106.7,46450.7,,,,,,,,TN300,DLG,TXT: Large patch of blue mat here about 3/4 way up the largest structure. We're on the south side of the structure.
J2-729,ASNAP,2013/09/09 11:57:04,45.93321012,-130.01367978,878.24,1838.79,317.36,-13.6,-0.8,1.53,1541.43,1542.96,HMR2300,-15266.7,-13633.3,42040.0,46757.9,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 11:57:14,45.93321208,-130.01367806,878.38,1839.01,317.18,-13.5,-0.7,1.49,1541.53,1543.02,HMR2300,-15333.3,-13846.7,41486.7,46346.4,,,,,,,,TN300,DLG,TXT: Preparing to take a single chamber suction sample of blue mat here for Oliver.
J2-729,EVT,2013/09/09 11:57:17,45.93321216,-130.01367742,878.43,1839.02,317.02,-14.2,0.6,1.56,1541.46,1543.02,HMR2300,-15673.3,-15120.0,41160.0,46566.2,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_115717_087.tif
J2-729,ASNAP,2013/09/09 11:58:04,45.93322535,-130.01366889,879.09,1840.48,317.50,-15.3,2.0,1.54,1541.46,1543,HMR2300,-16646.7,-16240.0,40653.3,46835.3,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 11:58:10,45.93322771,-130.01366920,879.06,1840.74,317.26,-14.7,2.3,1.53,1541.52,1543.05,HMR2300,-16026.7,-15993.3,40820.0,46678.8,,,,,,,,TN300,DLG,TXT: This will be sample J729-microbio-03.
J2-729,EVT,2013/09/09 11:58:29,45.93323205,-130.01366672,879.26,1841.23,317.47,-14.2,2.3,1.40,1541.65,1543.05,HMR2300,-15873.3,-16080.0,40786.7,46627.0,,,,,,,,TN300,DLG,TXT: Moving in for the sample. Have the suction in hand.
J2-729,EVT,2013/09/09 11:58:33,45.93323198,-130.01366737,879.21,1841.22,316.76,-15.4,2.4,1.15,1541.86,1543.01,HMR2300,-16026.7,-16506.7,40666.7,46723.7,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_115833_897.tif
J2-729,ASNAP,2013/09/09 11:59:04,45.93324193,-130.01366362,879.50,1842.32,324.85,-15.1,2.1,1.49,1541.64,1543.13,HMR2300,-18833.3,-15160.0,39480.0,46294.6,,,,,,,,TN300,,
J2-729,ASNAP,2013/09/09 12:00:04,45.93324959,-130.01368947,877.49,1843.18,334.40,-12.7,2.7,1.85,1541.24,1543.09,HMR2300,-20893.3,-13580.0,39093.3,46359.9,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:00:25,45.93325342,-130.01369955,876.71,1843.60,331.53,-12.7,3.0,1.30,1541.91,1543.21,HMR2300,-19493.3,-14266.7,38920.0,45807.1,,,,,,,,TN300,DLG,TXT: From this angle it looks more like one big sulfide mound with lots of spigots and a small active extension to the west.
J2-729,EVT,2013/09/09 12:00:48,45.93326135,-130.01370918,875.96,1844.48,331.88,-13.1,2.3,1.15,1542.28,1543.43,HMR2300,-20400.0,-14060.0,38106.7,45452.9,,,,,,,,TN300,DLG,TXT: Moving in with the suction sampler to this beautiful vent covered in biota.
J2-729,EVT,2013/09/09 12:00:58,45.93326440,-130.01371439,875.56,1844.82,331.83,-12.6,2.8,1.30,1542.32,1543.62,HMR2300,-19740.0,-14420.0,38553.3,45650.4,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120058_041.tif
J2-729,ASNAP,2013/09/09 12:01:04,45.93326591,-130.01371730,875.33,1844.99,332.10,-13.2,2.6,1.23,1542.39,1543.62,HMR2300,-20533.3,-13880.0,38026.7,45390.5,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:01:40,45.93327871,-130.01373407,874.03,1846.41,335.48,-5.1,1.1,0.74,1542.87,1543.61,HMR2300,-16206.7,-11840.0,40600.0,45290.2,,,,,,,,TN300,DLG,TXT: The area we will be sampling looks cooler with blue mat on older; cooler (orangish) tubeworms.
J2-729,EVT,2013/09/09 12:01:42,45.93327954,-130.01373504,873.96,1846.50,335.48,-5.1,1.1,0.74,1542.91,1543.65,HMR2300,-16266.7,-11920.0,40606.7,45338.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120142_351.tif
J2-729,EVT,2013/09/09 12:01:45,45.93328081,-130.01373643,873.85,1846.65,335.49,-5.1,1.1,0.74,1542.89,1543.63,HMR2300,-16333.3,-11753.3,40553.3,45271.3,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120145_621.tif
J2-729,EVT,2013/09/09 12:02:00,45.93328771,-130.01374253,873.38,1847.41,335.48,-5.2,1.2,0.74,1542.87,1543.61,HMR2300,-16293.3,-11886.7,40560.0,45297.7,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120159_936.tif
J2-729,ASNAP,2013/09/09 12:02:04,45.93328962,-130.01374386,873.27,1847.62,335.42,-5.2,1.1,0.74,1542.84,1543.58,HMR2300,-16273.3,-11760.0,40566.7,45263.4,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:02:14,45.93329437,-130.01374651,873.07,1848.15,335.54,-5.2,0.9,0.74,1542.84,1543.58,HMR2300,-16326.7,-11753.3,40566.7,45280.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120214_784.tif
J2-729,EVT,2013/09/09 12:02:51,45.93330858,-130.01374729,873.01,1849.73,335.90,-5.3,1.2,0.74,1542.89,1543.63,HMR2300,-16613.3,-11820.0,40480.0,45324.9,,,,,,,,TN300,DLG,SAMPLE: Macrobio J729-microbio-03. Suctioning blue mat. Looks like he's getting a good sample.
J2-729,ASNAP,2013/09/09 12:03:04,45.93331082,-130.01374420,873.25,1849.98,335.81,-5.3,1.3,0.74,1542.87,1543.61,HMR2300,-16506.7,-11886.7,40500.0,45321.2,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:03:48,45.93330117,-130.01372677,874.60,1848.91,336.03,-4.9,1.5,0.74,1542.87,1543.61,HMR2300,-16306.7,-12040.0,40566.7,45348.9,,,,,,,,TN300,DLG,TXT: J729-microbio-03. Cursor location: 130 0.8251 45 55.9983 Z=1543.
J2-729,EVT,2013/09/09 12:03:53,45.93329832,-130.01372472,874.76,1848.59,335.72,-4.7,1.8,0.74,1542.90,1543.64,HMR2300,-16126.7,-12260.0,40600.0,45373.3,,,,,,,,TN300,DLG,HIGHLIGHTS: KiPro hard drive stop
J2-729,ASNAP,2013/09/09 12:04:04,45.93329100,-130.01372098,875.05,1847.78,337.20,-6.2,2.2,0.79,1542.84,1543.63,HMR2300,-17513.3,-12033.3,40026.7,45317.2,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:04:15,45.93327926,-130.01371652,875.39,1846.47,337.67,-8.3,1.8,0.74,1542.67,1543.41,HMR2300,-18973.3,-11980.0,39353.3,45301.1,,,,,,,,TN300,DLG,TXT: Looks like Oliver got a good sample.
J2-729,EVT,2013/09/09 12:04:46,45.93325030,-130.01371571,875.46,1843.25,335.47,-4.9,-1.3,0.74,1542.92,1543.66,HMR2300,-15733.3,-10086.7,41100.0,45149.6,,,,,,,,TN300,DLG,TXT: Stowing the sampler.
J2-729,ASNAP,2013/09/09 12:05:04,45.93323339,-130.01372086,875.06,1841.37,335.34,-3.7,-1.4,0.74,1542.93,1543.67,HMR2300,-14873.3,-9986.7,41413.3,45122.2,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:05:21,45.93321909,-130.01372952,874.38,1839.79,334.46,-4.4,-2.8,0.74,1542.87,1543.61,HMR2300,-15126.7,-9073.3,41426.7,45025.7,,,,,,,,TN300,DLG,TXT: Next we're heading to Hell. Will take a gastight and look for a syringe sample.
J2-729,EVT,2013/09/09 12:05:52,45.93320276,-130.01374837,872.92,1837.97,334.29,-5.1,-2.8,0.74,1542.83,1543.57,HMR2300,-15480.0,-9153.3,41240.0,44990.6,,,,,,,,TN300,DLG,NAV: Doppler Reset
J2-729,ASNAP,2013/09/09 12:06:04,45.93320046,-130.01375530,872.38,1837.71,334.46,-4.1,-2.5,0.76,1542.87,1543.63,HMR2300,-14906.7,-9253.3,41480.0,45038.0,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:06:57,45.93321583,-130.01376081,871.96,1839.42,335.19,-3.5,-1.0,0.74,1542.94,1543.68,HMR2300,-14653.3,-10153.3,41440.0,45111.9,,,,,,,,TN300,DLG,TXT: The reset moved the position 10m to the north. The USBL position that Casey gave for the sample earlier was good.
J2-729,ASNAP,2013/09/09 12:07:04,45.93322008,-130.01375771,872.20,1839.90,335.44,-4.1,-1.2,0.74,1542.85,1543.59,HMR2300,-15193.3,-9940.0,41200.0,45023.1,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:07:07,45.93322196,-130.01375627,872.31,1840.10,335.35,-4.2,-1.1,0.74,1542.89,1543.63,HMR2300,-15126.7,-10060.0,41253.3,45076.1,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120707_842.tif
J2-729,EVT,2013/09/09 12:07:27,45.93322035,-130.01374179,873.43,1839.93,332.13,-14.8,0.3,1.96,1540.92,1542.88,HMR2300,-21166.7,-12633.3,39113.3,46232.9,,,,,,,,TN300,DLG,TXT: So Hell should be about 20m to the west.
J2-729,ASNAP,2013/09/09 12:08:04,45.93324021,-130.01371763,875.31,1842.13,332.24,-12.5,0.7,1.29,1541.56,1542.85,HMR2300,-19680.0,-12580.0,39680.0,46044.1,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:08:13,45.93324198,-130.01371225,875.72,1842.33,332.35,-12.3,0.8,1.48,1541.39,1542.87,HMR2300,-19566.7,-12440.0,39906.7,46153.5,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120812_940.tif
J2-729,EVT,2013/09/09 12:08:21,45.93324288,-130.01370981,875.91,1842.43,332.15,-12.2,0.9,1.39,1541.49,1542.88,HMR2300,-19273.3,-12300.0,39933.3,46015.5,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120821_849.tif
J2-729,EVT,2013/09/09 12:08:30,45.93324023,-130.01370499,876.29,1842.14,332.26,-12.4,1.0,1.54,1541.22,1542.76,HMR2300,-19440.0,-12540.0,40193.3,46375.3,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120830_057.tif
J2-729,EVT,2013/09/09 12:08:32,45.93323924,-130.01370466,876.31,1842.02,328.03,-12.4,1.2,1.58,1541.17,1542.75,HMR2300,-17320.0,-13860.0,41033.3,46645.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_120832_393.tif
J2-729,EVT,2013/09/09 12:08:47,45.93323118,-130.01371213,875.73,1841.13,256.53,-11.9,1.3,2.01,1540.92,1542.93,HMR2300,8380.0,-8606.7,46186.7,47723.2,,,,,,,,TN300,DLG,TXT: Took some HD frame grabs of Phoenix as we pulled away.
J2-729,EVT,2013/09/09 12:08:57,45.93323180,-130.01371281,875.68,1841.20,260.31,-12.2,0.9,2.51,1540.44,1542.95,HMR2300,5586.7,-11346.7,46040.0,47745.6,,,,,,,,TN300,DLG,TXT: Turning to the west and heading to Hell.
J2-729,ASNAP,2013/09/09 12:09:04,45.93323013,-130.01371365,875.62,1841.01,272.96,-12.3,1.1,2.83,1540.05,1542.88,HMR2300,1206.7,-14226.7,45540.0,47725.7,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:09:28,45.93322040,-130.01376816,871.39,1839.93,269.69,-13.2,0.7,3.16,1539.39,1542.55,HMR2300,986.7,-13826.7,45286.7,47360.7,,,,,,,,TN300,DLG,TXT: Marker up ahead.
J2-729,EVT,2013/09/09 12:09:54,45.93319813,-130.01382611,866.89,1837.46,267.07,-12.1,0.8,3.08,1539.11,1542.19,HMR2300,2280.0,-13366.7,45373.3,47356.2,,,,,,,,TN300,DLG,TXT: Passing over patches of white mat and small tubeworms.
J2-729,ASNAP,2013/09/09 12:10:04,45.93318917,-130.01383213,866.42,1836.46,269.74,-11.6,-0.2,2.48,1539.62,1542.1,HMR2300,1873.3,-13246.7,45453.3,47381.3,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:10:16,45.93317775,-130.01384613,865.34,1835.19,269.66,-11.3,-0.2,2.74,1539.39,1542.13,HMR2300,2113.3,-13046.7,45593.3,47470.3,,,,,,,,TN300,DLG,TXT: We see Inferno in the sonar.
J2-729,ASNAP,2013/09/09 12:11:04,45.93315100,-130.01395208,857.12,1832.22,311.56,-11.2,0.1,2.61,1539.88,1542.49,HMR2300,-13806.7,-14226.7,42153.3,46582.5,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:11:14,45.93315934,-130.01396639,856.01,1833.14,310.37,-11.1,-0.3,2.50,1540.11,1542.61,HMR2300,-14673.3,-14513.3,41980.0,46778.9,,,,,,,,TN300,DLG,TXT: Hell is about 3 meters high.
J2-729,EVT,2013/09/09 12:11:41,45.93320184,-130.01402623,851.37,1837.87,301.83,-10.3,-0.8,2.59,1541.02,1543.61,HMR2300,-11526.7,-15573.3,44746.7,48761.2,,,,,,,,TN300,DLG,TXT: Moving toward Hell.
J2-729,EVT,2013/09/09 12:11:50,45.93321450,-130.01405732,848.95,1839.27,280.77,-10.7,0.4,3.51,1540.54,1544.05,HMR2300,-2146.7,-16860.0,47053.3,50028.8,,,,,,,,TN300,DLG,TXT: See a Marker.
J2-729,EVT,2013/09/09 12:11:59,45.93322776,-130.01407415,847.65,1840.75,266.99,-12.1,-0.9,4.05,1539.47,1543.52,HMR2300,1460.0,-13366.7,48346.7,50181.7,,,,,,,,TN300,DLG,TXT: Hell is looming ahead in the science cam.
J2-729,EVT,2013/09/09 12:12:02,45.93322992,-130.01407985,847.21,1840.99,267.30,-11.0,-0.4,4.23,1539.20,1543.43,HMR2300,2673.3,-14120.0,48173.3,50271.2,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121202_602.tif
J2-729,ASNAP,2013/09/09 12:12:04,45.93323165,-130.01408252,847.00,1841.18,261.69,-10.3,-0.3,4.45,1539.00,1543.45,HMR2300,5193.3,-12533.3,48313.3,50182.0,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:12:09,45.93323375,-130.01408547,846.77,1841.41,247.27,-11.1,-1.6,4.86,1538.61,1543.47,HMR2300,8273.3,-8620.0,48353.3,49807.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121209_475.tif
J2-729,EVT,2013/09/09 12:12:13,45.93323650,-130.01408934,846.47,1841.72,252.65,-11.5,-0.5,4.20,1538.43,1542.63,HMR2300,6806.7,-10373.3,48306.7,49874.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121213_112.tif
J2-729,EVT,2013/09/09 12:12:21,45.93323519,-130.01409250,846.22,1841.58,253.32,-11.5,-1.5,5.38,1538.01,1543.39,HMR2300,6653.3,-9826.7,48633.3,50060.3,,,,,,,,TN300,DLG,TXT: Seastar on Hell.
J2-729,EVT,2013/09/09 12:12:39,45.93323069,-130.01409174,846.28,1841.07,253.19,-11.7,-0.5,6.20,1537.16,1543.36,HMR2300,6573.3,-10326.7,47966.7,49504.0,,,,,,,,TN300,DLG,TXT: Will do a gastight in one of the beehive spigots on the top of Hell.
J2-729,EVT,2013/09/09 12:12:52,45.93323785,-130.01408081,847.13,1841.87,251.87,-13.7,-0.5,5.51,1537.78,1543.29,HMR2300,5540.0,-11300.0,48220.0,49835.2,,,,,,,,TN300,DLG,TXT: Lots of flow.
J2-729,EVT,2013/09/09 12:12:55,45.93324021,-130.01407892,847.28,1842.13,252.86,-12.8,-1.4,5.29,1537.98,1543.27,HMR2300,5573.3,-10206.7,48473.3,49848.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121255_421.tif
J2-729,ASNAP,2013/09/09 12:13:04,45.93324340,-130.01407612,847.49,1842.49,252.81,-12.7,-0.6,5.14,1538.26,1543.4,HMR2300,5753.3,-10400.0,48486.7,49922.1,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:13:26,45.93324949,-130.01406241,848.56,1843.16,252.74,-12.9,-0.3,4.48,1538.94,1543.42,HMR2300,5866.7,-10406.7,48226.7,49684.3,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121326_552.tif
J2-729,EVT,2013/09/09 12:13:29,45.93324997,-130.01406044,848.71,1843.22,252.86,-12.5,-0.5,4.43,1538.94,1543.37,HMR2300,6173.3,-10660.0,48160.0,49710.5,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121329_221.tif
J2-729,EVT,2013/09/09 12:13:33,45.93325189,-130.01405539,849.10,1843.43,252.79,-11.5,-0.7,3.85,1539.22,1543.07,HMR2300,6260.0,-10646.7,48033.3,49595.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121333_626.tif
J2-729,EVT,2013/09/09 12:13:36,45.93325221,-130.01405269,849.31,1843.47,251.94,-15.4,1.0,4.23,1539.21,1543.44,HMR2300,4073.3,-11846.7,48040.0,49646.5,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121336_161.tif
J2-729,EVT,2013/09/09 12:13:38,45.93325299,-130.01405065,849.47,1843.55,251.17,-16.0,-1.1,4.33,1539.15,1543.48,HMR2300,4486.7,-8533.3,48566.7,49514.3,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121338_731.tif
J2-729,EVT,2013/09/09 12:13:42,45.93325401,-130.01404575,849.85,1843.67,251.58,-11.6,0.4,3.94,1539.52,1543.46,HMR2300,7893.3,-11260.0,47920.0,49854.0,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121342_568.tif
J2-729,EVT,2013/09/09 12:13:46,45.93325482,-130.01404083,850.23,1843.76,253.08,-8.4,-0.9,3.64,1539.87,1543.51,HMR2300,8740.0,-10353.3,47780.0,49663.9,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121346_639.tif
J2-729,EVT,2013/09/09 12:13:48,45.93325573,-130.01403526,850.66,1843.86,252.68,-11.9,0.0,3.76,1539.67,1543.43,HMR2300,6180.0,-11513.3,48026.7,49772.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121348_307.tif
J2-729,EVT,2013/09/09 12:13:50,45.93325668,-130.01403056,851.03,1843.96,253.33,-17.0,0.2,4.23,1539.30,1543.53,HMR2300,2386.7,-10646.7,48360.0,49575.6,,,,,,,,TN300,DLG,TXT: No markers on the chimney itself.
J2-729,ASNAP,2013/09/09 12:14:04,45.93325782,-130.01401646,852.12,1844.09,251.63,-14.7,-1.2,4.49,1538.86,1543.35,HMR2300,4960.0,-9880.0,48473.3,49718.0,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:14:39,45.93325955,-130.01399423,853.85,1844.28,252.51,-8.5,0.2,4.24,1539.29,1543.53,HMR2300,9373.3,-11166.7,47673.3,49852.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121439_758.tif
J2-729,EVT,2013/09/09 12:14:42,45.93325947,-130.01399258,853.98,1844.27,252.58,-8.9,0.1,4.26,1539.30,1543.56,HMR2300,9133.3,-11173.3,47740.0,49873.5,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121442_094.tif
J2-729,EVT,2013/09/09 12:14:43,45.93325946,-130.01399206,854.02,1844.27,252.56,-8.9,0.0,4.26,1539.29,1543.55,HMR2300,9060.0,-11053.3,47686.7,49782.3,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121443_629.tif
J2-729,EVT,2013/09/09 12:14:46,45.93325940,-130.01399060,854.13,1844.27,252.59,-8.9,0.0,4.30,1539.27,1543.57,HMR2300,9166.7,-11106.7,47746.7,49871.1,,,,,,,,TN300,DLG,TXT: The top of the structure is covered in dense biota. Healthy (short) tubeworms; lots of limpets; and who knows what else. 2 beehive spigots pouring out water. 
J2-729,EVT,2013/09/09 12:14:58,45.93325900,-130.01398631,854.46,1844.22,252.54,-8.8,0.2,4.26,1539.26,1543.52,HMR2300,9253.3,-11220.0,47673.3,49842.3,,,,,,,,TN300,DLG,HIGHLIGHTS: KiPro hard drive start Hell top.
J2-729,EVT,2013/09/09 12:15:00,45.93325893,-130.01398584,854.50,1844.21,252.51,-8.8,0.0,4.26,1539.24,1543.5,HMR2300,9140.0,-10880.0,47693.3,49765.1,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121500_879.tif
J2-729,ASNAP,2013/09/09 12:15:04,45.93325873,-130.01398509,854.56,1844.19,252.54,-9.3,-0.6,4.28,1539.21,1543.49,HMR2300,8773.3,-10533.3,47833.3,49758.9,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:15:05,45.93325858,-130.01398497,854.57,1844.17,252.54,-9.3,-0.6,4.28,1539.21,1543.49,HMR2300,8680.0,-10460.0,47793.3,49688.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121505_050.tif
J2-729,EVT,2013/09/09 12:15:10,45.93325820,-130.01398438,854.61,1844.13,252.53,-9.4,-0.5,4.29,1539.22,1543.51,HMR2300,8753.3,-10606.7,47840.0,49777.4,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121510_189.tif
J2-729,EVT,2013/09/09 12:15:15,45.93325760,-130.01398416,854.63,1844.07,252.53,-9.3,-0.6,4.33,1539.21,1543.54,HMR2300,8826.7,-10513.3,47800.0,49732.1,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121514_926.tif
J2-729,EVT,2013/09/09 12:15:22,45.93325712,-130.01398409,854.63,1844.01,252.55,-9.2,-0.5,4.29,1539.23,1543.52,HMR2300,8833.3,-10566.7,47786.7,49731.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121521_933.tif
J2-729,EVT,2013/09/09 12:15:28,45.93325637,-130.01398460,854.60,1843.93,252.56,-9.4,-0.6,4.29,1539.20,1543.49,HMR2300,8800.0,-10513.3,47840.0,49765.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121528_440.tif
J2-729,EVT,2013/09/09 12:15:34,45.93325584,-130.01398534,854.54,1843.87,252.53,-9.0,-0.5,4.26,1539.26,1543.52,HMR2300,9006.7,-10620.0,47746.7,49735.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121534_413.tif
J2-729,EVT,2013/09/09 12:15:42,45.93325535,-130.01398648,854.45,1843.82,252.55,-9.1,-0.5,4.26,1539.24,1543.5,HMR2300,9020.0,-10606.7,47800.0,49786.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121541_920.tif
J2-729,EVT,2013/09/09 12:15:46,45.93325527,-130.01398712,854.40,1843.81,252.58,-9.1,-0.5,4.31,1539.22,1543.53,HMR2300,9026.7,-10620.0,47833.3,49822.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121546_458.tif
J2-729,EVT,2013/09/09 12:15:52,45.93325484,-130.01398846,854.30,1843.76,252.53,-9.0,-0.4,4.26,1539.21,1543.47,HMR2300,9080.0,-10686.7,47793.3,49808.2,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121552_597.tif
J2-729,EVT,2013/09/09 12:15:57,45.93325454,-130.01398958,854.21,1843.73,252.53,-9.1,-0.5,4.26,1539.22,1543.48,HMR2300,9026.7,-10600.0,47780.0,49767.1,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121557_369.tif
J2-729,ASNAP,2013/09/09 12:16:04,45.93325437,-130.01399099,854.10,1843.71,252.56,-9.1,-0.4,4.28,1539.22,1543.5,HMR2300,9000.0,-10626.7,47766.7,49755.2,,,,,,,,TN300,,
J2-729,EVT,2013/09/09 12:16:06,45.93325426,-130.01399149,854.06,1843.69,252.55,-9.0,-0.5,4.26,1539.22,1543.48,HMR2300,9000.0,-10626.7,47740.0,49729.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121606_111.tif
J2-729,EVT,2013/09/09 12:16:17,45.93325378,-130.01399402,853.86,1843.64,252.59,-9.2,-0.6,4.31,1539.18,1543.49,HMR2300,8913.3,-10566.7,47853.3,49810.1,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121617_856.tif
J2-729,EVT,2013/09/09 12:16:20,45.93325368,-130.01399470,853.81,1843.63,252.57,-9.2,-0.5,4.31,1539.18,1543.49,HMR2300,8873.3,-10566.7,47800.0,49751.7,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121619_991.tif
J2-729,EVT,2013/09/09 12:16:22,45.93325367,-130.01399513,853.78,1843.63,252.60,-9.1,-0.6,4.31,1539.22,1543.53,HMR2300,8940.0,-10606.7,47806.7,49778.5,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130909_121622_727.tif
J2-729,EVT,2013/09/09 12:16:56,45.93325274,-130.01400187,853.26,1843.53,252.58,-9.2,-0.5,4.31,1539.20,1543.51,HMR2300,8893.3,-10580.0,47780.0,49738.9,,,,,,,,TN300,DLG,TXT: Zooming in on the biota beneath the spigots (beehives). Saw a pycnogonid; scaleworm; limpets.).
J2-729,ASNAP,2013/09/09 12:17:04,45.93325265,-130.01400313,853.16,1843.52,252.56,-9.0,-0.4,4.24,1539.26,1543.5,HMR2300,9066.7,-10680.0,47740.0,49753.1,,,,,,,,TN300,,
